SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,183856,184344,488,1536.4,585.3,819.41,416.21,1.0,"two men in riding gear, including hats and saddles, riding horses along the beach.",polygon,,0.288065
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,184392,184658,266,1340.9,895.1,715.15,636.52,17.0,sand on the beach.,polygon,,0.332553
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,184890,185198,308,1553.4,639.9,828.48,455.04,,,none,,0.241217
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,185244,185434,190,987.7,570.5,526.77,405.69,14.0,water in the background,polygon,,0.09635
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,185474,185716,242,953.3,486.3,508.43,345.81,14.0,water in the background,polygon,,0.297093
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,185756,186026,270,755.7,382.8,403.04,272.21,14.0,water in the background,polygon,,0.148624
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,186078,186560,482,1251.7,354.1,667.57,251.8,18.0,trees in the distance behind the lake.,polygon,,0.140881
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,186602,186750,148,1313.7,544.8,700.64,387.41,14.0,water in the background,polygon,,0.56496
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,186788,187112,324,1547.4,594.0,825.28,422.4,1.0,"two men in riding gear, including hats and saddles, riding horses along the beach.",proximity,41.3,0.236623
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,187170,187456,286,915.4,656.1,488.21,466.56,12.0,saddle blanket on a horse,polygon,,0.326039
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,187488,187726,238,887.8,735.7,473.49,523.16,15.0,white and brown horse being ridden by a man.,polygon,,0.363827
Encode-Decode_Experiment-7-1,2394020,horse ride,encoding,37,37,187786,187930,144,1422.4,757.9,758.61,538.95,5.0,dark brown and white horse being ridden by a man.,polygon,,0.300203
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,187958,188276,318,1074.2,541.3,572.91,384.92,2.0,blue blanket on desk,polygon,,0.066825
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,188304,188504,200,903.6,562.8,481.92,400.21,23.0,striped cat's head,polygon,,0.09891
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,188548,188972,424,1430.0,609.3,762.67,433.28,28.0,"hand in person's hand, typing on a keyboard.",polygon,,0.310006
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,189038,189334,296,1075.7,292.7,573.71,208.14,,,none,,0.380677
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,189382,189542,160,1334.1,171.9,711.52,122.24,,,none,,0.135023
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,189586,190466,880,1567.9,228.1,836.21,162.2,33.0,"speaker in black, computer speaker.",polygon,,0.247729
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,190532,190640,108,833.0,393.7,444.27,279.96,23.0,striped cat's head,polygon,,0.266493
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,190892,191116,224,634.5,534.8,338.4,380.3,23.0,striped cat's head,polygon,,0.174858
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,191152,191366,214,731.1,532.9,389.92,378.95,23.0,striped cat's head,polygon,,0.203965
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,191392,191546,154,764.3,475.3,407.63,337.99,23.0,striped cat's head,polygon,,0.235889
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,191600,191840,240,476.4,262.8,254.08,186.88,20.0,cat's head resting on blue blanket,polygon,,0.080873
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,191900,192308,408,821.0,484.4,437.87,344.46,23.0,striped cat's head,polygon,,0.256139
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,192352,192532,180,980.6,586.6,522.99,417.14,2.0,blue blanket on desk,polygon,,0.042792
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,192564,192728,164,1302.2,773.3,694.51,549.9,9.0,hand typing on black computer keyboard,polygon,,0.017349
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,192790,192938,148,1740.6,827.8,928.32,588.66,18.0,finger in typing position on a computer keyboard.,proximity,47.52,0.28115
Encode-Decode_Experiment-7-1,2344622,cat,encoding,38,38,192972,193030,58,1816.7,863.5,968.91,614.04,28.0,"hand in person's hand, typing on a keyboard.",polygon,,0.196803
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,193038,193338,300,1015.8,555.0,541.76,394.67,16.0,black rail in front of polar bear,polygon,,0.076752
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,193368,193522,154,1091.4,435.8,582.08,309.9,10.0,head of polar bear above water,polygon,,0.130018
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,193566,194202,636,1175.7,905.6,627.04,643.98,6.0,"large polar bear paw, pressed against glass",polygon,,0.033933
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,194248,194438,190,806.1,795.8,429.92,565.9,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.029699
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,194474,194664,190,722.8,694.4,385.49,493.8,,,none,,0.036452
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,194688,194912,224,739.6,633.7,394.45,450.63,,,none,,0.321715
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,194946,195182,236,585.9,548.9,312.48,390.33,15.0,hair in feathered blonde color on a person's head.,polygon,,0.144824
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,195238,195402,164,715.5,841.3,381.6,598.26,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.056193
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,195442,196012,570,844.9,952.8,450.61,677.55,14.0,camera in black color,polygon,,0.199616
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,196038,196274,236,920.2,971.2,490.77,690.63,14.0,camera in black color,polygon,,0.210275
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,196324,196398,74,984.0,804.6,524.8,572.16,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.013288
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,196460,196778,318,1039.3,483.3,554.29,343.68,10.0,head of polar bear above water,polygon,,0.062468
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,196810,197282,472,1073.5,347.0,572.53,246.76,10.0,head of polar bear above water,polygon,,0.314821
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,197314,197490,176,904.4,198.2,482.35,140.94,12.0,rock in large size.,polygon,,0.038342
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,197524,197834,310,851.3,146.9,454.03,104.46,12.0,rock in large size.,polygon,,0.041509
Encode-Decode_Experiment-7-1,2387122,polar bear,encoding,39,39,197906,198108,202,1327.3,130.4,707.89,92.73,4.0,"rocks above the water, forming backdrop",polygon,,0.214641
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,198116,198424,308,1051.3,547.5,560.69,389.33,20.0,blue blanket on the couch,polygon,,0.112551
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,198466,198634,168,1284.1,573.4,684.85,407.75,19.0,baby's head,polygon,,0.191357
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,198698,198912,214,1559.4,860.6,831.68,611.98,21.0,keyboard of the gray laptop,polygon,,0.55066
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,198944,199144,200,1133.9,911.3,604.75,648.04,2.0,empty plastic bottle on the couch,polygon,,0.706538
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,199222,199500,278,631.3,250.5,336.69,178.13,8.0,woman and baby sitting on a couch,polygon,,0.057656
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,199534,200274,740,582.2,207.6,310.51,147.63,8.0,woman and baby sitting on a couch,polygon,,0.254337
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,200334,200552,218,1130.1,966.3,602.72,687.15,2.0,empty plastic bottle on the couch,polygon,,0.331679
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,200618,200750,132,1313.7,549.7,700.64,390.9,19.0,baby's head,polygon,,0.129115
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,200774,201114,340,1372.4,551.5,731.95,392.18,20.0,blue blanket on the couch,polygon,,0.095985
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,201156,201562,406,1544.8,893.6,823.89,635.45,21.0,keyboard of the gray laptop,polygon,,0.28056
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,201608,201974,366,1786.2,766.4,952.64,545.0,18.0,gray laptop on the couch,polygon,,0.025531
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,202028,202224,196,1331.7,614.0,710.24,436.62,7.0,baby sitting on the couch looking at a laptop,polygon,,0.426471
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,202270,202412,142,1157.5,925.0,617.33,657.78,,,none,,0.695616
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,202444,202928,484,1118.0,956.4,596.27,680.11,2.0,empty plastic bottle on the couch,polygon,,0.362184
Encode-Decode_Experiment-7-1,2410309,laptop,encoding,40,40,202950,203188,238,1170.1,993.3,624.05,706.35,,,none,,0.200214
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,203196,203458,262,1022.8,553.8,545.49,393.81,27.0,"nose in shiny, black bear.",proximity,49.24,0.091003
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,203506,203694,188,913.2,690.1,487.04,490.74,20.0,"pumpkin in smashed, half-eaten condition.",polygon,,0.144591
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,203740,203906,166,896.9,440.9,478.35,313.53,4.0,bear in looking at the pumpkin,polygon,,0.155241
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,203928,204466,538,856.2,419.2,456.64,298.1,4.0,bear in looking at the pumpkin,polygon,,0.031722
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,204516,204796,280,928.8,725.7,495.36,516.05,2.0,pumpkin in broken halves.,polygon,,0.143243
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,204856,204982,126,873.4,379.8,465.81,270.08,4.0,bear in looking at the pumpkin,polygon,,0.048164
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,204998,205264,266,844.6,407.5,450.45,289.78,30.0,eyes in open on bear,polygon,,0.023092
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,205314,205702,388,1258.4,542.2,671.15,385.56,5.0,"black bear on the right, eating a pumpkin",polygon,,0.04761
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,205740,205922,182,1307.2,667.9,697.17,474.95,21.0,mouth of a bear with food inside.,polygon,,0.227934
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,205976,206300,324,1273.2,847.6,679.04,602.74,,,none,,0.515705
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,206342,206476,134,1304.4,703.6,695.68,500.34,12.0,pumpkin peel on the ground.,polygon,,0.338945
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,206488,206516,28,1307.7,704.3,697.44,500.84,12.0,pumpkin peel on the ground.,polygon,,0.327982
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,206564,206740,176,941.9,662.3,502.35,470.97,2.0,pumpkin in broken halves.,polygon,,0.567227
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,206780,206950,170,894.2,562.0,476.91,399.64,8.0,two bears eating a pumpkin,polygon,,0.195848
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,206994,207134,140,874.0,389.5,466.13,276.98,4.0,bear in looking at the pumpkin,polygon,,0.047654
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,207144,207902,758,858.3,419.1,457.76,298.03,4.0,bear in looking at the pumpkin,polygon,,0.035806
Encode-Decode_Experiment-7-1,2362704,bears,encoding,41,41,207946,208222,276,916.0,510.9,488.53,363.31,8.0,two bears eating a pumpkin,polygon,,0.130449
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,208276,208540,264,1067.2,551.8,569.17,392.39,8.0,"young girl picking apples, wearing a jacket, jeans, and boots",polygon,,0.073653
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,208584,208778,194,1086.3,330.7,579.36,235.16,0.0,red and white reusable bag,polygon,,0.205999
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,208810,208970,160,866.6,202.7,462.19,144.14,1.0,apple tree with green leaves,proximity,28.65,0.368882
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,209000,209212,212,637.7,190.8,340.11,135.68,1.0,apple tree with green leaves,polygon,,0.1058
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,209238,209396,158,612.2,143.2,326.51,101.83,1.0,apple tree with green leaves,polygon,,0.134239
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,209422,209888,466,610.2,91.0,325.44,64.71,1.0,apple tree with green leaves,polygon,,0.501925
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,209964,210046,82,1193.8,228.5,636.69,162.49,0.0,red and white reusable bag,polygon,,0.271223
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,210222,210542,320,1250.7,345.4,667.04,245.62,0.0,red and white reusable bag,polygon,,0.0983
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,210576,210772,196,1301.0,376.7,693.87,267.88,0.0,red and white reusable bag,polygon,,0.155521
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,210806,211152,346,1183.9,317.3,631.41,225.64,0.0,red and white reusable bag,polygon,,0.129482
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,211192,211436,244,1432.1,194.5,763.79,138.31,1.0,apple tree with green leaves,polygon,,0.067939
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,211462,211610,148,1457.2,110.7,777.17,78.72,1.0,apple tree with green leaves,polygon,,0.055682
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,211668,211920,252,1034.0,157.6,551.47,112.07,2.0,green apple being reached for,polygon,,0.260728
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,212128,212522,394,1047.3,937.8,558.56,666.88,8.0,"young girl picking apples, wearing a jacket, jeans, and boots",polygon,,0.080644
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,212558,212750,192,1011.0,1036.8,539.2,737.28,12.0,green grass below the child,polygon,,0.05737
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,212808,213000,192,1037.2,841.3,553.17,598.26,6.0,blue jeans worn by girl,polygon,,0.114886
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,213028,213208,180,1157.0,765.6,617.07,544.43,12.0,green grass below the child,polygon,,0.071052
Encode-Decode_Experiment-7-1,2411268,apple,encoding,42,42,213240,213350,110,1321.8,658.1,704.96,467.98,12.0,green grass below the child,polygon,,0.082708
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,213358,213630,272,1059.6,554.6,565.12,394.38,34.0,tarp in green color,polygon,,0.050979
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,213666,213802,136,1352.4,362.1,721.28,257.49,27.0,dark stripes in dark blue on a baseball uniform.,polygon,,0.500209
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,213844,214012,168,1418.4,522.1,756.48,371.27,38.0,baseball glove in brown color worn by the player.,polygon,,0.30443
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,214054,214256,202,943.6,521.0,503.25,370.49,34.0,tarp in green color,polygon,,0.011145
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,214308,214494,186,717.6,639.3,382.72,454.61,,,none,,0.089766
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,214536,214714,178,922.7,505.0,492.11,359.11,34.0,tarp in green color,polygon,,0.051025
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,214946,215096,150,944.0,541.6,503.47,385.14,34.0,tarp in green color,polygon,,0.006531
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,215162,215300,138,1368.3,416.1,729.76,295.89,4.0,"jersey of the baseball player, part of his uniform.",polygon,,0.250349
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,215344,215730,386,1340.9,293.6,715.15,208.78,43.0,man's head wearing a baseball cap.,polygon,,0.112921
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,215800,216034,234,1240.5,862.4,661.6,613.26,8.0,"man in a baseball uniform, standing and ready to catch a ball.",polygon,,0.38094
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,216098,216346,248,534.2,865.1,284.91,615.18,1.0,dirt in red tinged on the baseball field.,polygon,,0.11633
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,216388,216686,298,540.1,733.7,288.05,521.74,40.0,jersey in gray color worn by the sliding player.,polygon,,0.123279
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,216726,216878,152,581.4,653.9,310.08,465.0,10.0,man in a gray jersey sliding into base,polygon,,0.358292
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,216938,217066,128,1239.2,479.1,660.91,340.69,4.0,"jersey of the baseball player, part of his uniform.",polygon,,0.184296
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,217116,217280,164,1412.8,489.7,753.49,348.23,4.0,"jersey of the baseball player, part of his uniform.",polygon,,0.375751
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,217536,217766,230,1423.8,463.3,759.36,329.46,4.0,"jersey of the baseball player, part of his uniform.",polygon,,0.360584
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,217826,218056,230,1258.7,812.1,671.31,577.49,8.0,"man in a baseball uniform, standing and ready to catch a ball.",polygon,,0.172712
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,218114,218328,214,1650.8,913.0,880.43,649.24,35.0,"shoes in black and white, worn by the catcher.",polygon,,0.169844
Encode-Decode_Experiment-7-1,2356991,baseball,encoding,43,43,218402,218436,34,603.5,840.9,321.87,597.97,,,none,,0.108722
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,218444,218764,320,1080.7,550.9,576.37,391.75,24.0,young girl with brown hair,polygon,,0.460874
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,218796,218998,202,1372.9,579.3,732.21,411.95,5.0,girl's face with brown hair,polygon,,0.081981
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,219026,219310,284,1336.9,491.3,713.01,349.37,23.0,nose of the girl,polygon,,0.088142
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,219384,219630,246,573.3,475.9,305.76,338.42,20.0,"face in boy's hood, part of a child's attire.",polygon,,0.162626
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,219660,219932,272,524.6,419.5,279.79,298.31,11.0,nose of a child.,polygon,,0.086199
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,219960,220112,152,706.2,398.7,376.64,283.52,0.0,young boy with blonde hair and blue jacket,polygon,,0.245375
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,220304,220390,86,1398.8,455.2,746.03,323.7,5.0,girl's face with brown hair,polygon,,0.244357
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,220414,220748,334,1324.1,463.9,706.19,329.88,5.0,girl's face with brown hair,polygon,,0.088079
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,220776,221074,298,1507.1,451.6,803.79,321.14,24.0,young girl with brown hair,polygon,,0.263252
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,221106,221270,164,1431.0,371.8,763.2,264.39,24.0,young girl with brown hair,polygon,,0.251304
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,221306,221616,310,1309.5,422.2,698.4,300.23,5.0,girl's face with brown hair,polygon,,0.098286
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,221634,221910,276,1294.3,451.5,690.29,321.07,5.0,girl's face with brown hair,polygon,,0.152873
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,221938,222078,140,1496.8,447.1,798.29,317.94,24.0,young girl with brown hair,polygon,,0.290155
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,222100,222380,280,1535.8,450.9,819.09,320.64,24.0,young girl with brown hair,polygon,,0.183945
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,222410,222598,188,1289.0,442.8,687.47,314.88,5.0,girl's face with brown hair,polygon,,0.160653
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,222664,222790,126,548.2,421.8,292.37,299.95,20.0,"face in boy's hood, part of a child's attire.",polygon,,0.198167
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,222816,223142,326,492.8,425.1,262.83,302.29,11.0,nose of a child.,polygon,,0.085781
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,223176,223318,142,643.8,327.7,343.36,233.03,20.0,"face in boy's hood, part of a child's attire.",polygon,,0.061204
Encode-Decode_Experiment-7-1,2385550,tangerines,encoding,44,44,223356,223502,146,740.8,394.2,395.09,280.32,0.0,young boy with blonde hair and blue jacket,polygon,,0.067241
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,223510,223842,332,1059.6,552.7,565.12,393.03,2.0,hair in dark colored waves on a young boy.,polygon,,0.133751
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,223870,224028,158,991.0,616.3,528.53,438.26,2.0,hair in dark colored waves on a young boy.,polygon,,0.196827
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,224048,224396,348,945.5,645.0,504.27,458.67,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.198671
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,224470,224688,218,272.6,527.1,145.39,374.83,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.107559
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,224746,224976,230,255.7,298.7,136.37,212.41,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.109975
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,225050,225220,170,1355.5,503.7,722.93,358.19,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.082317
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,225276,225464,188,1594.2,679.4,850.24,483.13,9.0,"shirt in purple, button up, blue , worn by a man",polygon,,0.014354
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,225514,225806,292,976.0,786.4,520.53,559.22,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.065755
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,225846,226028,182,946.2,865.8,504.64,615.68,13.0,"shirt in pink, white, button up style",polygon,,0.031897
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,226044,226252,208,978.0,881.2,521.6,626.63,13.0,"shirt in pink, white, button up style",polygon,,0.024921
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,226292,226440,148,968.0,697.3,516.27,495.86,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.098349
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,226456,226660,204,973.3,672.4,519.09,478.15,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.127015
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,226702,226920,218,545.6,694.7,290.99,494.01,4.0,"shirt in red black, striped, yellow",polygon,,0.350964
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,227188,227530,342,352.8,612.4,188.16,435.48,4.0,"shirt in red black, striped, yellow",polygon,,0.280618
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,227564,227780,216,284.7,541.2,151.84,384.85,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.145662
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,227840,228224,384,273.9,293.6,146.08,208.78,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.093373
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,228306,228410,104,1229.6,359.3,655.79,255.5,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.229726
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,45,45,228448,228580,132,1347.5,350.7,718.67,249.39,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.085735
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,228588,228638,50,1100.5,558.7,586.93,397.3,12.0,beach with surfers walking,polygon,,0.064654
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,228890,229172,282,1032.6,523.6,550.72,372.34,13.0,"surfboard in lime green, green , and yellow colors.",polygon,,0.074559
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,229228,229688,460,564.0,548.2,300.8,389.83,,,none,,0.724781
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,229726,230024,298,422.5,608.3,225.33,432.57,,,none,,0.370476
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,230768,231248,480,1344.7,564.5,717.17,401.42,4.0,surfer in wetsuit holding a neon green longboard,polygon,,0.208888
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,231306,231660,354,660.3,607.3,352.16,431.86,,,none,,0.264037
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,231690,231962,272,430.8,662.6,229.76,471.18,,,none,,0.187195
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,232534,232744,210,1005.0,535.0,536.0,380.44,13.0,"surfboard in lime green, green , and yellow colors.",polygon,,0.064138
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,232794,233056,262,1151.1,560.3,613.92,398.44,12.0,beach with surfers walking,polygon,,0.102583
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,233100,233476,376,1447.8,512.2,772.16,364.23,6.0,ocean water with waves,polygon,,0.279495
Encode-Decode_Experiment-7-1,2408717,surfboard,encoding,46,46,233534,233662,128,786.7,572.1,419.57,406.83,,,none,,0.070909
Encode-Decode_Experiment-7-1,2348899,tie,encoding,47,47,233670,233922,252,1060.4,548.9,565.55,390.33,12.0,brown hair of man with gray suit,polygon,,0.054763
Encode-Decode_Experiment-7-1,2348899,tie,encoding,47,47,233960,234184,224,912.3,570.4,486.56,405.62,14.0,man with gray suit jacket smiling,polygon,,0.124002
Encode-Decode_Experiment-7-1,2348899,tie,encoding,47,47,234238,234744,506,1003.4,816.3,535.15,580.48,14.0,man with gray suit jacket smiling,polygon,,0.15943
Encode-Decode_Experiment-7-1,2348899,tie,encoding,47,47,234764,235052,288,986.1,780.0,525.92,554.67,14.0,man with gray suit jacket smiling,polygon,,0.081083
Encode-Decode_Experiment-7-1,2348899,tie,encoding,47,47,235068,235468,400,988.0,790.2,526.93,561.92,14.0,man with gray suit jacket smiling,polygon,,0.089471
