SubjectID,StimID,CueText,Phase,ViewingNumber,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-1-1,2385550,tangerines,encoding,2.0,40,40,208534,208720,186,519.8,711.9,277.23,506.24,0.0,young boy with blonde hair and blue jacket,polygon,,0.265413
Encode-Decode_Experiment-1-1,2385550,tangerines,encoding,2.0,40,40,208774,208928,154,440.4,480.5,234.88,341.69,11.0,nose of a child.,polygon,,0.111711
Encode-Decode_Experiment-1-1,2385550,tangerines,encoding,2.0,40,40,208964,209316,352,383.9,374.4,204.75,266.24,20.0,"face in boy's hood, part of a child's attire.",polygon,,0.267475
Encode-Decode_Experiment-1-1,2385550,tangerines,encoding,2.0,40,40,209358,209610,252,435.0,199.1,232.0,141.58,20.0,"face in boy's hood, part of a child's attire.",polygon,,0.190248
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,209618,209870,252,1009.4,588.4,538.35,418.42,27.0,"nose in shiny, black bear.",polygon,,0.270832
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,209902,210186,284,927.4,742.9,494.61,528.28,2.0,pumpkin in broken halves.,polygon,,0.211623
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,210234,210412,178,826.7,484.7,440.91,344.68,4.0,bear in looking at the pumpkin,polygon,,0.073324
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,210434,210656,222,813.0,442.6,433.6,314.74,4.0,bear in looking at the pumpkin,polygon,,0.028736
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,210726,211632,906,1278.2,670.2,681.71,476.59,5.0,"black bear on the right, eating a pumpkin",polygon,,0.288864
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,211698,212126,428,853.6,779.5,455.25,554.31,9.0,pumpkin being eaten by bears.,polygon,,0.525742
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,212170,212352,182,748.3,461.3,399.09,328.04,4.0,bear in looking at the pumpkin,polygon,,0.030455
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,212374,212540,166,799.7,414.9,426.51,295.04,30.0,eyes in open on bear,polygon,,0.013233
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,212606,212992,386,1287.6,555.1,686.72,394.74,5.0,"black bear on the right, eating a pumpkin",polygon,,0.053368
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,213034,213174,140,1313.3,679.6,700.43,483.27,12.0,pumpkin peel on the ground.,polygon,,0.23221
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,213232,213548,316,935.7,971.1,499.04,690.56,8.0,two bears eating a pumpkin,polygon,,0.055454
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,213592,213754,162,1090.8,1056.9,581.76,751.57,,,none,,0.860711
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,213774,214042,268,1140.8,1065.6,608.43,757.76,,,none,,0.864138
Encode-Decode_Experiment-1-1,2362704,bears,encoding,2.0,41,41,214088,214688,600,920.4,738.9,490.88,525.44,2.0,pumpkin in broken halves.,polygon,,0.192539
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,214696,214786,90,1110.8,729.5,592.43,518.76,17.0,small wooden boat floating on the water,polygon,,0.416327
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,214832,215050,218,923.5,649.4,492.53,461.8,1.0,arms wrapped around a toddler,polygon,,0.206841
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,215086,215248,162,934.4,489.4,498.35,348.02,10.0,people sitting in the boat,polygon,,0.173162
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,215280,215600,320,710.1,436.7,378.72,310.54,3.0,hair of the woman at the back,polygon,,0.068267
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,215666,215960,294,1147.9,285.5,612.21,203.02,20.0,woman rowing the boat at the back,polygon,,0.149937
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,216028,216360,332,1524.9,466.8,813.28,331.95,,,none,,0.05747
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,216388,216652,264,1363.1,353.9,726.99,251.66,,,none,,0.097103
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,216682,216946,264,1178.1,262.4,628.32,186.6,,,none,,0.110602
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,216968,217238,270,1160.6,277.2,618.99,197.12,,,none,,0.169633
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,217282,217564,282,936.1,395.7,499.25,281.39,11.0,"white, purple, and red scarf worn by the woman at the front",polygon,,0.053638
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,217614,217852,238,744.1,583.9,396.85,415.22,26.0,toddler sitting in the woman's lap,polygon,,0.380742
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,217926,218418,492,129.8,339.4,69.23,241.35,5.0,long green grass in the marsh,polygon,,0.15002
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,218500,218676,176,1383.0,583.2,737.6,414.72,,,none,,0.403974
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,218736,219066,330,1575.6,789.4,840.32,561.35,13.0,murky brown water,polygon,,0.035383
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,219112,219378,266,1773.4,897.7,945.81,638.36,13.0,murky brown water,polygon,,0.027682
Encode-Decode_Experiment-1-1,2383555,boat,encoding,2.0,42,42,219654,219764,110,336.1,1026.6,179.25,730.03,13.0,murky brown water,polygon,,0.042856
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,219832,219918,86,529.6,413.8,282.45,294.26,,,none,,0.152625
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,219970,220314,344,839.3,528.8,447.63,376.04,6.0,ocean water with waves,polygon,,0.081803
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,220356,220690,334,775.5,614.9,413.6,437.26,18.0,young surfer holding a lime green surfboard,polygon,,0.053086
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,220756,221134,378,373.4,587.8,199.15,417.99,,,none,,0.32535
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,221176,221468,292,537.2,598.7,286.51,425.74,18.0,young surfer holding a lime green surfboard,polygon,,0.416206
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,221524,221670,146,671.9,737.1,358.35,524.16,13.0,"surfboard in lime green, green , and yellow colors.",polygon,,0.029799
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,221714,222366,652,515.0,666.1,274.67,473.67,,,none,,0.09179
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,222386,223190,804,555.6,641.4,296.32,456.11,,,none,,0.161545
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,223242,223450,208,990.1,689.6,528.05,490.38,6.0,ocean water with waves,polygon,,0.080547
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,223506,223652,146,1429.2,622.0,762.24,442.31,4.0,surfer in wetsuit holding a neon green longboard,polygon,,0.331779
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,223732,224084,352,558.4,593.3,297.81,421.9,18.0,young surfer holding a lime green surfboard,polygon,,0.450038
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,224132,224344,212,390.2,580.8,208.11,413.01,21.0,"surfboard in short, white and red color.",polygon,,0.363711
Encode-Decode_Experiment-1-1,2408717,surfboard,encoding,2.0,43,43,224382,224844,462,527.0,479.3,281.07,340.84,,,none,,0.234952
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,224852,225132,280,1012.2,617.2,539.84,438.9,8.0,woman with glasses opening mouth near pizza,polygon,,0.206584
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,225176,225338,162,777.2,775.0,414.51,551.11,23.0,pizza slice with cheese and sauce on a white paper plate,polygon,,0.070817
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,225382,225676,294,526.2,574.0,280.64,408.18,23.0,pizza slice with cheese and sauce on a white paper plate,polygon,,0.094933
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,225734,226002,268,625.8,735.6,333.76,523.09,23.0,pizza slice with cheese and sauce on a white paper plate,polygon,,0.078475
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,226040,226364,324,756.5,752.7,403.47,535.25,23.0,pizza slice with cheese and sauce on a white paper plate,polygon,,0.07098
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,226426,226634,208,1072.7,476.2,572.11,338.63,25.0,"face of a woman with glasses, showing an open mouth as if she is about to taste or eat the pizza.",polygon,,0.034982
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,226660,227004,344,968.5,432.1,516.53,307.27,25.0,"face of a woman with glasses, showing an open mouth as if she is about to taste or eat the pizza.",polygon,,0.034725
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,227030,227434,404,1041.2,370.6,555.31,263.54,25.0,"face of a woman with glasses, showing an open mouth as if she is about to taste or eat the pizza.",polygon,,0.043301
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,227506,227926,420,446.5,410.9,238.13,292.2,2.0,woman with dark hair looking at pizza,polygon,,0.048677
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,227974,228126,152,534.9,555.8,285.28,395.24,23.0,pizza slice with cheese and sauce on a white paper plate,polygon,,0.135406
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,228178,228628,450,932.0,578.9,497.07,411.66,30.0,mouth in open position,polygon,,0.258383
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,228694,229026,332,463.2,588.2,247.04,418.28,23.0,pizza slice with cheese and sauce on a white paper plate,polygon,,0.146313
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,229074,229228,154,612.4,688.2,326.61,489.39,14.0,cheese on top of a pizza slice.,polygon,,0.093946
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,229296,229464,168,833.7,1038.1,444.64,738.2,11.0,white paper plate held by a woman,polygon,,0.059035
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,229524,229622,98,1166.7,577.0,622.24,410.31,8.0,woman with glasses opening mouth near pizza,polygon,,0.006181
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,229656,229880,224,939.6,459.9,501.12,327.04,25.0,"face of a woman with glasses, showing an open mouth as if she is about to taste or eat the pizza.",polygon,,0.048489
Encode-Decode_Experiment-1-1,150472,pizza,encoding,1.0,44,44,229906,230166,260,938.0,365.1,500.27,259.63,21.0,glasses worn by a woman.,polygon,,0.090502
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,230174,230580,406,977.5,619.7,521.33,440.68,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.025207
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,230626,230934,308,1205.8,476.6,643.09,338.92,8.0,shirtless man on right elephant,polygon,,0.198642
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,230990,231162,172,1534.8,727.3,818.56,517.19,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.242402
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,231204,231710,506,1634.6,795.6,871.79,565.76,5.0,plant being eaten by right elephant,proximity,12.0,0.444669
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,231778,232154,376,1153.1,418.4,614.99,297.53,8.0,shirtless man on right elephant,polygon,,0.256046
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,232240,232434,194,287.0,518.9,153.07,369.0,10.0,left elephant with man standing on its back,polygon,,0.164677
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,232496,232698,202,315.8,795.2,168.43,565.48,16.0,green water in river,polygon,,0.016636
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,232724,233040,316,404.1,733.3,215.52,521.46,10.0,left elephant with man standing on its back,polygon,,0.028661
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,233060,233352,292,392.0,694.0,209.07,493.51,10.0,left elephant with man standing on its back,polygon,,0.025514
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,233390,233674,284,363.8,759.4,194.03,540.02,10.0,left elephant with man standing on its back,polygon,,0.026843
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,233898,234146,248,1367.1,704.8,729.12,501.19,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.052511
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,234196,234438,242,1141.5,387.9,608.8,275.84,8.0,shirtless man on right elephant,polygon,,0.202468
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,234464,234622,158,1182.3,330.5,630.56,235.02,8.0,shirtless man on right elephant,polygon,,0.079815
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,234692,235038,346,401.3,394.1,214.03,280.25,14.0,"man in blue shirt and shorts, standing on left elephant",polygon,,0.252585
Encode-Decode_Experiment-1-1,2409918,elephant,encoding,2.0,45,45,235082,235222,140,507.8,501.2,270.83,356.41,,,none,,0.305831
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,encoding,2.0,46,46,235256,235682,426,934.2,598.7,498.24,425.74,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.211267
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,encoding,2.0,46,46,235716,236148,432,1129.4,708.1,602.35,503.54,22.0,hose in green color,polygon,,0.107576
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,encoding,2.0,46,46,236224,236364,140,455.0,593.1,242.67,421.76,27.0,"truck with a man in the back, spraying water",polygon,,0.05776
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,encoding,2.0,46,46,236588,236768,180,301.6,735.5,160.85,523.02,20.0,race track with a red truck on it,polygon,,0.074852
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,encoding,2.0,46,46,236810,237010,200,294.8,582.7,157.23,414.36,27.0,"truck with a man in the back, spraying water",polygon,,0.058195
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,encoding,2.0,46,46,237080,237306,226,227.2,1052.6,121.17,748.52,,,none,,0.030659
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,encoding,2.0,46,46,237324,237810,486,213.7,1008.6,113.97,717.23,,,none,,0.153952
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,encoding,2.0,46,46,237876,238706,830,1040.0,674.0,554.67,479.29,28.0,jeans in blue color worn by a man,polygon,,0.346268
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,encoding,2.0,46,46,238732,239884,1152,1052.5,803.2,561.33,571.16,20.0,race track with a red truck on it,polygon,,0.134805
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,240332,240614,282,982.0,598.2,523.73,425.39,,,none,,0.219295
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,240664,241074,410,667.0,557.9,355.73,396.73,28.0,wine glass held by man on left,polygon,,0.332246
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,241128,241406,278,207.3,684.5,110.56,486.76,14.0,man on left sitting on couch,polygon,,0.056031
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,241430,241558,128,181.1,674.2,96.59,479.43,,,none,,0.07984
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,241596,241812,216,76.1,715.0,40.59,508.44,,,none,,0.190111
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,241876,242298,422,99.8,1060.6,53.23,754.2,,,none,,0.067996
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,242390,242628,238,1276.0,614.3,680.53,436.84,11.0,blue shirt with face design worn by man on right,polygon,,0.218379
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,242660,242852,192,1318.7,681.0,703.31,484.27,19.0,man on right wearing black fleece,polygon,,0.289293
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,242876,243154,278,1304.0,699.4,695.47,497.35,19.0,man on right wearing black fleece,polygon,,0.148605
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,243174,243602,428,1344.0,702.4,716.8,499.48,19.0,man on right wearing black fleece,polygon,,0.086062
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,243632,244026,394,1323.1,741.8,705.65,527.5,13.0,black fleece worn by man on right,polygon,,0.030022
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,244048,244604,556,1337.9,715.2,713.55,508.59,19.0,man on right wearing black fleece,polygon,,0.053391
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,244636,244978,342,1272.0,713.2,678.4,507.16,19.0,man on right wearing black fleece,polygon,,0.084475
Encode-Decode_Experiment-1-1,2347400,wine,encoding,2.0,47,47,245000,245400,400,1290.2,732.9,688.11,521.17,19.0,man on right wearing black fleece,polygon,,0.045202
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,245408,245860,452,964.3,634.3,514.29,451.06,3.0,woman's arm resting on the couch,polygon,,0.128443
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,245912,246280,368,637.3,434.0,339.89,308.62,11.0,gray Dell laptop,polygon,,0.011067
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,246312,246930,618,553.9,361.5,295.41,257.07,8.0,woman and baby sitting on a couch,polygon,,0.249527
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,246996,247236,240,1174.1,698.7,626.19,496.85,7.0,baby sitting on the couch looking at a laptop,polygon,,0.440381
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,247296,247586,290,1036.8,1009.7,552.96,718.01,,,none,,0.154722
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,247638,247980,342,1412.6,880.6,753.39,626.2,18.0,gray laptop on the couch,polygon,,0.074575
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,248028,248286,258,1702.6,928.8,908.05,660.48,18.0,gray laptop on the couch,polygon,,0.257703
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,248352,248544,192,1268.8,776.8,676.69,552.39,7.0,baby sitting on the couch looking at a laptop,polygon,,0.270057
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,248614,248844,230,1759.7,917.9,938.51,652.73,18.0,gray laptop on the couch,polygon,,0.301196
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,248878,249182,304,1694.5,955.0,903.73,679.11,18.0,gray laptop on the couch,polygon,,0.335369
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,249206,249980,774,1642.6,965.5,876.05,686.58,18.0,gray laptop on the couch,polygon,,0.43936
Encode-Decode_Experiment-1-1,2410309,laptop,encoding,2.0,48,48,250286,250472,186,1414.7,907.8,754.51,645.55,18.0,gray laptop on the couch,polygon,,0.100406
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,250480,250844,364,990.3,670.9,528.16,477.08,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.053065
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,250892,251262,370,664.6,680.5,354.45,483.91,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.039034
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,251330,251732,402,1163.6,585.4,620.59,416.28,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.059882
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,251794,251982,188,581.2,577.6,309.97,410.74,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.039141
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,252018,252268,250,525.5,676.9,280.27,481.35,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.217739
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,252314,252440,126,752.5,668.4,401.33,475.31,13.0,"large hoop earrings in silvery color, worn by the woman.",polygon,,0.146029
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,252506,252688,182,1207.8,643.5,644.16,457.6,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.070974
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,252720,253006,286,1148.7,706.7,612.64,502.54,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.059525
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,253072,253344,272,1437.6,1006.2,766.72,715.52,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.416004
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,253364,253730,366,1466.1,993.9,781.92,706.77,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.268198
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,253758,254130,372,1529.1,1061.9,815.52,755.13,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.425915
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,254204,254696,492,685.3,610.6,365.49,434.2,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.041365
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,254764,255236,472,1158.4,606.5,617.81,431.29,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.048612
Encode-Decode_Experiment-1-1,2347025,umbrella,encoding,2.0,49,49,255282,255440,158,1139.7,435.7,607.84,309.83,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.208029
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,255554,255818,264,989.7,627.9,527.84,446.51,17.0,woman in uniform interacting with luggage,polygon,,0.034375
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,255866,256190,324,1174.1,779.0,626.19,553.96,4.0,multicolored striped luggage on conveyor belt,polygon,,0.197096
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,256264,256522,258,595.8,642.0,317.76,456.53,0.0,"man in uniform with hat and tie, standing near the conveyor belt",polygon,,0.027072
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,256582,256780,198,513.9,811.6,274.08,577.14,24.0,blue checked bag on conveyor belt,polygon,,0.174501
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,256850,257086,236,1153.3,752.5,615.09,535.11,4.0,multicolored striped luggage on conveyor belt,polygon,,0.258403
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,257160,257322,162,591.4,544.4,315.41,387.13,16.0,"jacket worn by a man, part of his uniform.",polygon,,0.041447
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,257344,257512,168,575.2,530.2,306.77,377.03,16.0,"jacket worn by a man, part of his uniform.",polygon,,0.050457
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,257562,257962,400,304.7,563.5,162.51,400.71,15.0,woman in uniform standing near conveyor belt,polygon,,0.1275
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,257972,258210,238,335.2,567.1,178.77,403.27,15.0,woman in uniform standing near conveyor belt,polygon,,0.103203
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,258254,258468,214,605.9,543.0,323.15,386.13,16.0,"jacket worn by a man, part of his uniform.",polygon,,0.060804
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,258534,258702,168,479.1,849.1,255.52,603.8,,,none,,0.085739
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,258754,259186,432,199.8,786.7,106.56,559.43,,,none,,0.054495
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,259224,259414,190,384.2,565.4,204.91,402.06,2.0,plain wall behind the conveyor belt,polygon,,0.099838
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,259438,259562,124,340.3,555.0,181.49,394.67,15.0,woman in uniform standing near conveyor belt,polygon,,0.104749
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,259610,259764,154,609.9,528.0,325.28,375.47,16.0,"jacket worn by a man, part of his uniform.",polygon,,0.095475
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,259832,260032,200,1148.3,627.2,612.43,446.01,29.0,"door in plastic covering, part of the conveyor belt system.",polygon,,0.205745
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,260058,260364,306,1072.3,566.6,571.89,402.92,,,none,,0.09269
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,260410,260786,376,977.7,728.7,521.44,518.19,17.0,woman in uniform interacting with luggage,polygon,,0.063351
Encode-Decode_Experiment-1-1,2356125,airport,encoding,1.0,50,50,260828,260872,44,1088.7,798.9,580.64,568.11,4.0,multicolored striped luggage on conveyor belt,polygon,,0.179916
Encode-Decode_Experiment-1-1,2387122,polar bear,encoding,2.0,51,51,260880,261278,398,959.9,641.3,511.95,456.04,,,none,,0.192269
Encode-Decode_Experiment-1-1,2387122,polar bear,encoding,2.0,51,51,261482,261678,196,1033.7,747.7,551.31,531.7,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.010919
Encode-Decode_Experiment-1-1,2387122,polar bear,encoding,2.0,51,51,261736,262358,622,1015.4,954.0,541.55,678.4,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.060369
Encode-Decode_Experiment-1-1,2387122,polar bear,encoding,2.0,51,51,262422,262790,368,621.8,807.1,331.63,573.94,3.0,"person with blonde hair, photographer, taking pictures",polygon,,0.08163
Encode-Decode_Experiment-1-1,2387122,polar bear,encoding,2.0,51,51,262842,263086,244,1056.2,609.9,563.31,433.71,16.0,black rail in front of polar bear,proximity,47.01,0.161127
Encode-Decode_Experiment-1-1,2387122,polar bear,encoding,2.0,51,51,263110,263302,192,1057.4,680.7,563.95,484.05,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.07193
Encode-Decode_Experiment-1-1,2387122,polar bear,encoding,2.0,51,51,263340,265946,2606,572.7,861.0,305.44,612.27,3.0,"person with blonde hair, photographer, taking pictures",polygon,,0.098191
Encode-Decode_Experiment-1-1,2367132,video game,encoding,1.0,52,52,265954,266196,242,1009.5,632.5,538.4,449.78,,,none,,0.077482
Encode-Decode_Experiment-1-1,2367132,video game,encoding,1.0,52,52,266230,266436,206,777.2,671.6,414.51,477.58,2.0,man in brown shirt playing Wii with a controller,polygon,,0.129749
Encode-Decode_Experiment-1-1,2367132,video game,encoding,1.0,52,52,266484,266620,136,600.7,644.2,320.37,458.1,2.0,man in brown shirt playing Wii with a controller,polygon,,0.062596
